ship;;0.34678614139556885;A
collision;;0.31677764654159546;A
PCP;;0.3092503547668457;A
canal;;0.27936190366744995;A
container;;0.2738591134548187;A
MV;;0.26979896426200867;A
Gulf;;0.258713036775589;A
Mississippi;;0.258713036775589;A
1981;;0.2587130069732666;A
River;;0.2587130069732666;A
Seadaniel;;0.25476935505867004;A
bulk;;0.24232089519500732;A
carrier;;0.24232089519500732;A
fish;;0.05110280215740204;A
Coast Guard;;0.03443479910492897;A
court;;0.02889660932123661;A
United States;;0.02730424515902996;A
claim;;0.024677978828549385;A
diesel;;0.020797966048121452;A
Louisiana;;0.019661640748381615;A
acid;;0.016570143401622772;A
cargo;;0.014314026571810246;A
deck;;0.013437583111226559;A
pentachlorophenol;;0.013030147179961205;A
amount;;0.012104431167244911;A
spill;;0.005502676125615835;A
time;;0.004864816553890705;A
length;;0.0030361211393028498;A
product;;7.800369057804346E-4;A
breadth;;3.063261101488024E-5;A
gt;;3.063261101488024E-5;A
bank;;1.994978489770515E-21;A
line;;1.9949782878221233E-21;A
December;;1.8677568594798306E-21;A
equivalent;;6.8939917787307786E-31;A
channel;;6.8939917787307786E-31;A
MV Testbank;;6.8939917787307786E-31;A
number;;6.8939917787307786E-31;A
loss;;6.8939917787307786E-31;A
Panama;;6.8939917787307786E-31;A
vessel;;6.8939917787307786E-31;A
July;;6.8939917787307786E-31;A
press;;6.8939917787307786E-31;A
Orleans;;6.8939917787307786E-31;A
dock;;6.8939917787307786E-31;A
1979;;6.8939917787307786E-31;A
Robins;;6.8939917787307786E-31;A
addition;;6.8939917787307786E-31;A
mile;;6.8939917787307786E-31;A
analysis;;6.8939917787307786E-31;A
marina;;6.8939917787307786E-31;A
MV Seadaniel;;6.8939917787307786E-31;A
mate;;6.8939917787307786E-31;A
1980;;6.8939917787307786E-31;A
suit;;6.8939917787307786E-31;A
conference;;6.8939917787307786E-31;A
circuit;;6.8939917787307786E-31;A
Flint;;6.8939917787307786E-31;A
enterprise;;6.8939917787307786E-31;A
F;;6.8939917787307786E-31;A
freight;;6.8939917787307786E-31;A
G;;6.8939917787307786E-31;A
sea;;6.8939917787307786E-31;A
crew;;6.8939917787307786E-31;A
capacity;;6.8939917787307786E-31;A
result;;6.8939917787307786E-31;A
ton;;6.8939917787307786E-31;A
37921471;;6.8939917787307786E-31;A
Outlet;;6.8939917787307786E-31;A
freighter;;6.8939917787307786E-31;A
place;;6.8939917787307786E-31;A
seafood;;6.8939917787307786E-31;A
barrel;;6.8939917787307786E-31;A
propeller;;6.8939917787307786E-31;A
testbank;;6.8939917787307786E-31;A
restaurant;;6.8939917787307786E-31;A
Testbank;;6.8939917787307786E-31;A
appeal;;6.8939917787307786E-31;A
co;;6.8939917787307786E-31;A
boat;;6.8939917787307786E-31;A
rental;;6.8939917787307786E-31;A
baryte;;6.8939917787307786E-31;A
operation;;6.8939917787307786E-31;A
mrgo;;6.8939917787307786E-31;A
anniversary;;6.8939917787307786E-31;A
toxicity;;6.8939917787307786E-31;A
New;;6.8939917787307786E-31;A
bait;;6.8939917787307786E-31;A
operator;;6.8939917787307786E-31;A
hold;;6.8939917787307786E-31;A
cloud;;6.8939917787307786E-31;A
reference;;6.8939917787307786E-31;A
dibenzodioxin;;6.8939917787307786E-31;A
revenue;;6.8939917787307786E-31;A
helmsman;;6.8939917787307786E-31;A
outbound;;6.8939917787307786E-31;A
day;;6.8939917787307786E-31;A
--;;6.8939917787307786E-31;A
area;;6.8939917787307786E-31;A
visibility;;6.8939917787307786E-31;A
bottom;;6.8939917787307786E-31;A
ms;;6.8939917787307786E-31;A
history;;6.8939917787307786E-31;A
water;;6.8939917787307786E-31;A
April;;6.8939917787307786E-31;A
revision;;6.8939917787307786E-31;A
August;;6.8939917787307786E-31;A
difficulty;;6.8939917787307786E-31;A
unit;;6.8939917787307786E-31;A
cleanup;;6.8939917787307786E-31;A
port;;6.8939917787307786E-31;A
district;;6.8939917787307786E-31;A
tackle;;6.8939917787307786E-31;A
page;;6.8939917787307786E-31;A
repair;;6.8939917787307786E-31;A
shrimp;;6.8939917787307786E-31;A
week;;6.8939917787307786E-31;A
shop;;6.8939917787307786E-31;A
inbound;;6.8939917787307786E-31;A
Louisiana ex rel;;6.8939917787307786E-31;A
lawsuit;;6.8939917787307786E-31;A
2012;;6.8939917787307786E-31;A
displaytitlecollision;;6.8939917787307786E-31;A
effort;;6.8939917787307786E-31;A
captain;;6.8939917787307786E-31;A
title;;6.8939917787307786E-31;A
cir;;6.8939917787307786E-31;A
panamanian-flag;;6.8939917787307786E-31;A
speed;;6.8939917787307786E-31;A
paper;;6.8939917787307786E-31;A
interest;;6.8939917787307786E-31;A
screw;;6.8939917787307786E-31;A
ga;;6.8939917787307786E-31;A
news;;6.8939917787307786E-31;A
granule;;6.8939917787307786E-31;A
pilot;;6.8939917787307786E-31;A
fortune;;6.8939917787307786E-31;A
priest;;6.8939917787307786E-31;A
bioaccumulation;;6.8939917787307786E-31;A
transport;;6.8939917787307786E-31;A
message;;6.8939917787307786E-31;A
beach;;6.8939917787307786E-31;A
challenge;;6.8939917787307786E-31;A
fishermen;;6.8939917787307786E-31;A
Houston;;6.8939917787307786E-31;A
Gulf;;0.2042597234249115;H
Mississippi;;0.2042597234249115;H
1981;;0.2042597234249115;H
River;;0.2042597085237503;H
Seadaniel;;0.20310567319393158;H
bulk;;0.17944248020648956;H
carrier;;0.17944246530532837;H
MV Testbank;;0.17840315401554108;H
July;;0.17840315401554108;H
press;;0.17840315401554108;H
mile;;0.17840315401554108;H
