cruise ships;;0.39252132177352905;A
vessel;;0.3555733263492584;A
ship;;0.3454955816268921;A
discharge;;0.34210488200187683;A
US;;0.2933560609817505;A
pollution;;0.28210121393203735;A
water;;0.26839032769203186;A
United States;;0.22716017067432404;A
act;;0.15443599224090576;A
waste;;0.15246239304542542;A
passenger;;0.1270105540752411;A
oil;;0.11114551872015;A
cruise;;0.10745523869991302;A
sewage;;0.10518767684698105;A
regulation;;0.09941155463457108;A
citation needed;;0.09592471271753311;A
law;;0.08953864872455597;A
state;;0.07986347377300262;A
EPA;;0.07187607884407043;A
requirement;;0.06134863942861557;A
permit;;0.05652674660086632;A
navigable waters;;0.055898260325193405;A
cruise ship;;0.054690953344106674;A
subject;;0.0538528636097908;A
number;;0.05250098556280136;A
industry;;0.052103810012340546;A
solid waste;;0.048166003078222275;A
part;;0.04762205854058266;A
crew;;0.03943184018135071;A
bilge water;;0.03911403566598892;A
hazardous wastes;;0.038446079939603806;A
carnival;;0.036578092724084854;A
case;;0.035982199013233185;A
substance;;0.03541019931435585;A
report;;0.03444536402821541;A
convert;;0.033497631549835205;A
web;;0.03182283416390419;A
port;;0.03091108612716198;A
activity;;0.029567532241344452;A
issue;;0.02769509144127369;A
jurisdiction;;0.027113912627100945;A
garbage;;0.026969686150550842;A
hazardous waste;;0.026603110134601593;A
section;;0.02658410556614399;A
zone;;0.02492568828165531;A
research;;0.0233024712651968;A
waste streams;;0.02260645478963852;A
Coast Guard;;0.02220669761300087;A
volume;;0.02198304980993271;A
energy;;0.02180093713104725;A
air pollution;;0.02119412273168564;A
rule;;0.021124275401234627;A
fuel;;0.02017330564558506;A
dump;;0.020162183791399002;A
service;;0.018208742141723633;A
Cruise ships;;0.01780640333890915;A
violation;;0.017722031101584435;A
company;;0.017149334773421288;A
Cruise Lines;;0.016639072448015213;A
year;;0.016627199947834015;A
Clean Water;;0.01658819615840912;A
disposal;;0.016370952129364014;A
title;;0.016014333814382553;A
ballast water;;0.015470385551452637;A
shore;;0.015299170278012753;A
area;;0.01461760513484478;A
addition;;0.014416603371500969;A
source;;0.014134315773844719;A
plastic;;0.014121410436928272;A
flag;;0.013532071374356747;A
operation;;0.013494606129825115;A
court;;0.013141588307917118;A
environment;;0.012300558388233185;A
shower;;0.01190867368131876;A
sink;;0.01190867368131876;A
world;;0.011734943836927414;A
enforcement;;0.011582727544009686;A
line;;0.011427151039242744;A
domestic laws;;0.0112178148701787;A
congress;;0.011195740662515163;A
Cruise ship pollution;;0.011074663139879704;A
cleaner;;0.01088721677660942;A
cruise ship discharges;;0.010855003260076046;A
resource;;0.010785456746816635;A
Citation needed;;0.010181273333728313;A
transport;;0.010163777507841587;A
ocean;;0.010163777507841587;A
citiesu201d;;0.009859783574938774;A
impact;;0.009619154036045074;A
VGP;;0.009574186988174915;A
cruise lines;;0.009318539872765541;A
container;;0.008623713627457619;A
government;;0.008559787645936012;A
health;;0.008465099148452282;A
June;;0.008450504392385483;A
cite news;;0.008450503461062908;A
Carnival Corporation;;0.00815860740840435;A
tanker;;0.00804966315627098;A
cargo;;0.00804966315627098;A
Cruise Ship;;0.007952221669256687;A
commerce;;0.007910523563623428;A
problem;;0.007863220758736134;A
address pollution;;0.0077207195572555065;A
sea;;0.007684761192649603;A
cruise industry;;0.007610224187374115;A
type;;0.007382835727185011;A
program;;0.006918813567608595;A
Cruise Ships;;0.006599207874387503;A
Alaska;;0.006462832912802696;A
Protection Agency;;0.006231697741895914;A
protection;;0.005454322323203087;A
incident;;0.005347635596990585;A
ga;;0.005314387381076813;A
agency;;0.005284546874463558;A
device;;0.005164039321243763;A
sanitation;;0.005164039321243763;A
agreement;;0.005058152135461569;A
management;;0.004868070594966412;A
link;;0.004853335674852133;A
oily bilge water;;0.004776414949446917;A
record;;0.004692125134170055;A
adequacy;;0.004575408063828945;A
cite web;;0.0044814106076955795;A
concern;;0.004472813569009304;A
convention;;0.004400708246976137;A
information;;0.004381194710731506;A
fine;;0.004298364277929068;A
United States Department;;0.004271960351616144;A
wastewater;;0.004258518107235432;A
organization;;0.004146191291511059;A
summary;;0.004144941922277212;A
National Pollutant Discharge Elimination System;;0.004030055832117796;A
final;;0.004030055832117796;A
incidental;;0.004030055832117796;A
liner;;0.004009725525975227;A
land;;0.003985818475484848;A
cruise ship pollution;;0.003956779837608337;A
stream;;0.003933688160032034;A
pay;;0.0037315450608730316;A
definition;;0.0036677999887615442;A
protocol;;0.003659991780295968;A
effort;;0.0036467616446316242;A
prevention;;0.0036253284197300673;A
city;;0.003610285697504878;A
bilge;;0.0035135922953486443;A
study;;0.003490550210699439;A
illegal discharge;;0.003475523553788662;A
ton;;0.0034316908568143845;A
fossil;;0.0033541936427354813;A
release;;0.003330766689032316;A
assessment;;0.003280996810644865;A
Vessel General;;0.0032379240728914738;A
collection;;0.0032378174364566803;A
data;;0.0032378174364566803;A
solid;;0.00320180831477046;A
California;;0.0030947313643991947;A
rate;;0.0030287341214716434;A
chemical;;0.002978644799441099;A
standard;;0.002939762081950903;A
ship pollution;;0.0029105336870998144;A
office;;0.0029086677823215723;A
use;;0.002891644136980176;A
technology;;0.0028227122966200113;A
benefit;;0.0028075259178876877;A
progress;;0.0027735535986721516;A
quantity;;0.0026276432909071445;A
conservation;;0.002564753871411085;A
waste management;;0.002427584258839488;A
pound;;0.00241672876290977;A
responsibility;;0.002332705771550536;A
compliance;;0.002300920430570841;A
strategy;;0.002279580570757389;A
procedure;;0.00227837054990232;A
example;;0.002227268647402525;A
February;;0.0022107826080173254;A
