act;;0.6179149150848389;A
Oil Pollution;;0.4201204180717468;A
liability;;0.34462544322013855;A
vessel;;0.29294902086257935;A
oil;;0.27904704213142395;A
United States;;0.16464871168136597;A
party;;0.1529833823442459;A
cost;;0.13621555268764496;A
damage;;0.11157049983739853;A
state;;0.10500121861696243;A
facility;;0.09018684178590775;A
ship;;0.07970183342695236;A
fund;;0.07335012406110764;A
water;;0.07242274284362793;A
oil spill;;0.06424883008003235;A
removal;;0.0630415678024292;A
company;;0.061425697058439255;A
law;;0.04763608053326607;A
industry;;0.04130670800805092;A
compensation;;0.04107332602143288;A
claim;;0.040354982018470764;A
financial liability;;0.03756353631615639;A
opa;;0.03656349331140518;A
regulation;;0.03597972169518471;A
August;;0.03369005769491196;A
statute;;0.030114848166704178;A
oil spills;;0.03000556491315365;A
removal costs;;0.029359104111790657;A
cleanup;;0.02776355668902397;A
process;;0.02741781435906887;A
incident;;0.02694140188395977;A
responsibility;;0.02680814266204834;A
vessel owners;;0.025588855147361755;A
Coast Guard;;0.02530251257121563;A
case;;0.02114688977599144;A
discharge;;0.021060150116682053;A
claimant;;0.021044954657554626;A
US;;0.020706020295619965;A
result;;0.02054709754884243;A
spill;;0.020154446363449097;A
trade;;0.020079821348190308;A
replacement;;0.01874302327632904;A
commission;;0.018733153119683266;A
1990;;0.01797015592455864;A
implement;;0.01705961301922798;A
bill;;0.01679900661110878;A
senate;;0.01672917976975441;A
oil companies;;0.016176482662558556;A
Spill Liability Trust Fund;;0.016175609081983566;A
owner;;0.014432954601943493;A
change;;0.014326772652566433;A
journal;;0.013451805338263512;A
crude oil;;0.013174286112189293;A
Santa;;0.01315914373844862;A
enactment;;0.0129023976624012;A
October;;0.012377566657960415;A
department;;0.012368793599307537;A
government;;0.012182358652353287;A
transportation;;0.011537916958332062;A
requirement;;0.011306378059089184;A
Alaska;;0.011094111017882824;A
issue;;0.010821684263646603;A
legislation;;0.010654059238731861;A
United States Coast Guard;;0.010649834759533405;A
evidence;;0.010119675658643246;A
resource;;0.009761813096702099;A
web;;0.00949907023459673;A
certificate;;0.009325110353529453;A
action;;0.009224191308021545;A
financial responsibility;;0.009214148856699467;A
oil pollution;;0.009114091284573078;A
assessment;;0.00883993785828352;A
fleet;;0.008667061105370522;A
port;;0.008532495237886906;A
Clean Water Act;;0.008479944430291653;A
response;;0.008465807884931564;A
Walter;;0.008354186080396175;A
house;;0.008271889761090279;A
limitation;;0.00768283661454916;A
committee;;0.0076452032662928104;A
implementation;;0.00764105748385191;A
impact;;0.007518259808421135;A
energy;;0.0072723571211099625;A
--;;0.007146179676055908;A
operator;;0.00698800990357995;A
March;;0.006800920236855745;A
June;;0.0067459894344210625;A
Exxon Valdez;;0.006471787113696337;A
example;;0.006370170973241329;A
service;;0.006239874754101038;A
effect;;0.006156099494546652;A
plan;;0.00612683966755867;A
activity;;0.0056289262138307095;A
category;;0.005581623874604702;A
recommendation;;0.005541510879993439;A
oil industry;;0.005392730701714754;A
title;;0.005372429732233286;A
drill;;0.005333200097084045;A
product;;0.005231136456131935;A
bunker;;0.005228680092841387;A
convention;;0.005228680092841387;A
William;;0.005116784945130348;A
sound;;0.005116784945130348;A
nation;;0.005038756411522627;A
reimbursement;;0.0048820520751178265;A
disaster;;0.004814432933926582;A
cite web;;0.004556102212518454;A
decade;;0.004484791774302721;A
Parker;;0.004474961664527655;A
disincentive;;0.00443714763969183;A
modernization;;0.00443714763969183;A
Mexico;;0.004376064520329237;A
gulf;;0.004376064520329237;A
reaction;;0.00416340259835124;A
insurance;;0.004159698728471994;A
channel;;0.003997692372649908;A
threat;;0.0038157992530614138;A
revision;;0.0037941751070320606;A
person;;0.0036893601063638926;A
producer;;0.0036627270746976137;A
charterer;;0.003407650627195835;A
November;;0.00336909550242126;A
Torrey Canyon;;0.0033429651521146297;A
exploration;;0.0032857272308319807;A
statue;;0.0031570964492857456;A
representative;;0.0028005377389490604;A
conference;;0.0027164684142917395;A
protection;;0.00260167452506721;A
subject;;0.0024688690900802612;A
day;;0.002417738316580653;A
oil production;;0.0024068495258688927;A
instance;;0.002391456626355648;A
oil producers;;0.0022972915321588516;A
use;;0.0022927504032850266;A
operation;;0.002289633033797145;A
profit;;0.0022628214210271835;A
congress;;0.0021649172995239496;A
tanker;;0.0021032646764069796;A
year;;0.0018540748860687017;A
majority;;0.0018283834215253592;A
governor;;0.0017305637011304498;A
finance;;0.001699743908829987;A
presidential veto;;0.0016890398692339659;A
proof;;0.0016871975967660546;A
Cowper;;0.0016485691303387284;A
state laws;;0.0016445114742964506;A
penalty;;0.0015172435669228435;A
provision;;0.0014959126710891724;A
protocol;;0.0013436537701636553;A
court;;0.0012748069129884243;A
production;;0.0012426531175151467;A
demand;;0.001174373202957213;A
ga;;0.0010857571614906192;A
Bush;;0.0010689633199945092;A
dollar;;0.0010406537912786007;A
ton;;9.663243545219302E-4;A
wetland;;8.436231291852891E-4;A
approval;;5.425015697255731E-4;A
Jones;;5.068144528195262E-4;A
Sr;;5.068144528195262E-4;A
Exxon;;4.344299086369574E-4;A
sign;;3.8885127287358046E-4;A
ability;;3.4532599966041744E-4;A
body;;3.4441472962498665E-4;A
H;;3.3687311224639416E-4;A
George;;3.368730831425637E-4;A
hull;;3.236061311326921E-4;A
increase;;3.138841420877725E-4;A
value;;2.823976974468678E-4;A
B;;1.6663415590301156E-4;A
need;;1.0016242595156655E-4;A
chamber;;7.735282270004973E-5;A
time;;6.758911331417039E-5;A
double hull;;4.044353045173921E-5;A
president;;2.839666740328539E-5;A
